pick_date,rank,code,name,board,industry,stock_url,score,conclusion,data_quality,buy_price,next_date,return_open,return_0945,return_1000,best_return_before_1000,worst_return_before_1000,net_return_1000,market_label,market_score,sector_score,trend_score,quant_score,intraday_score,risk_score,pct,volume_ratio,turnover,amount,float_mv,late_return,last5_return,day_range_pos,intraday_range_pos,short_reason,short_blockers,flags
2026-05-08,5,603267,鸿远电子,沪主板,沪主板,https://quote.eastmoney.com/sh603267.html,86,短线候选,5分钟分时,56.67,2026-05-11,0.14116816657843145,3.7409564143285667,2.6292571025233746,3.8115404976177825,0.2823363331568629,2.4792571025233747,中性偏强,15,14,15,15,17,10,4.249448123620314,1.5705840653194492,5.165883830443281,663021022.2900001,13095286755.063385,0.05296610169491789,0.017649135192376875,0.893750000000001,0.893750000000001,板块第2；14:30后0.05%；分时位置89%；日内位置89%,,无明显扣分项
2026-05-11,1,300222,科大智能,创业板,创业板,https://quote.eastmoney.com/sz300222.html,90,短线候选,5分钟分时,13.01,2026-05-12,-0.3843197540353449,-3.9200614911606424,-3.2282859338970016,0.1537279016141424,-4.073789392774785,-3.3782859338970015,顺风,17,16,15,15,17,10,5.004035512510074,1.3606079244200093,5.349973119505362,530005098.43,10125301503.759398,0.6965944272445901,0.8527131782945618,0.9516129032258074,0.9516129032258074,板块第2；14:30后0.70%；分时位置95%；日内位置95%,,无明显扣分项
2026-05-11,2,300725,药石科技,创业板,创业板,https://quote.eastmoney.com/sz300725.html,90,短线候选,5分钟分时,40.55,2026-05-12,-1.3045622688039327,-0.36991368680641123,-0.17262638717632228,0.4192355117139446,-1.1097410604192226,-0.3226263871763223,顺风,17,16,15,15,17,10,4.9946920069392275,1.7779355652206115,6.612123297433546,609310402.1800002,9480857219.394588,0.07403751233956424,0.29680930002473627,0.9911111111111097,0.9911111111111097,板块第2；14:30后0.07%；分时位置99%；日内位置99%,,无明显扣分项
2026-05-11,3,300990,同飞股份,创业板,创业板,https://quote.eastmoney.com/sz300990.html,89,短线候选,5分钟分时,92.57,2026-05-12,-0.07561845090201524,-0.6373555147455856,-0.5617370638435704,0.45371070541211367,-1.4367505671383785,-0.7117370638435704,顺风,17,16,13,15,18,10,5.014180374361876,1.904379997976789,5.255558961432989,820723759.4,15849722577.422575,0.893732970027239,1.058951965065491,0.8101851851851847,0.8101851851851847,板块第2；14:30后0.89%；分时位置81%；日内位置81%,,无明显扣分项
2026-05-11,4,301348,蓝箭电子,创业板,创业板,https://quote.eastmoney.com/sz301348.html,89,短线候选,5分钟分时,28.32,2026-05-12,-0.5296610169491456,-3.0367231638418035,-2.3658192090395547,-0.5296610169491456,-4.02542372881356,-2.5158192090395546,顺风,17,16,15,14,17,10,5.35714285714286,1.8439447043528696,11.847971666666668,782105985.9700003,6796799999.999999,0.782918149466183,1.1428571428571344,0.9101123595505618,0.9101123595505618,板块第2；14:30后0.78%；分时位置91%；日内位置91%,,无明显扣分项
2026-05-11,5,300819,聚杰微纤,创业板,创业板,https://quote.eastmoney.com/sz300819.html,88,短线候选,5分钟分时,85.73,2026-05-12,-2.0587892219759762,-5.51732182433221,-6.695439169485606,-1.9013180916832018,-8.538434620319613,-6.845439169485607,顺风,17,16,13,15,17,10,7.276481261340173,1.7157466010918,10.043138588314175,1266294397.5,12791499213.948837,0.9776207302709006,1.0252180061277372,0.6827586206896554,0.6827586206896554,板块第2；14:30后0.98%；分时位置68%；日内位置68%,,无明显扣分项
2026-05-13,1,300185,通裕重工,创业板,创业板,https://quote.eastmoney.com/sz300185.html,87,短线候选,5分钟分时,3.4,2026-05-14,-0.3529411764705892,-0.588235294117645,-0.2941176470588225,1.4705882352941346,-2.0588235294117574,-0.4441176470588225,中性偏强,15,15,15,15,17,10,3.092783505154628,1.594034664371041,6.405805339002072,872270891.14,13723205574.912891,0.0,0.0,0.875,0.875,板块第2；14:30后0.00%；分时位置88%；日内位置88%,,无明显扣分项
2026-05-13,2,301021,英诺激光,创业板,创业板,https://quote.eastmoney.com/sz301021.html,87,短线候选,5分钟分时,68.01,2026-05-14,9.969122187913548,6.337303337744427,4.161152771651233,12.924569916188776,3.220114689016307,4.011152771651233,中性偏强,15,15,15,15,17,10,5.425515423965277,1.6284831403341318,7.098299730136638,712361798.81,10396500145.053673,0.6809770540340709,1.537772469393861,0.9833948339483415,0.9833948339483415,板块第2；14:30后0.68%；分时位置98%；日内位置98%,,无明显扣分项
2026-05-13,3,301235,华康洁净,创业板,创业板,https://quote.eastmoney.com/sz301235.html,87,短线候选,5分钟分时,67.5,2026-05-14,1.7125925925925989,-1.288888888888895,-1.792592592592579,2.0000000000000018,-2.7703703703703786,-1.9425925925925789,中性偏强,15,15,15,14,18,10,5.922229545240554,1.2187552476461323,7.932438246577238,546568710.5699999,7275190043.225517,1.6260162601625883,3.4165772943159256,0.942528735632184,0.942528735632184,板块第2；14:30后1.63%；分时位置94%；日内位置94%,,无明显扣分项
2026-05-13,4,001258,立新能源,深主板,深主板,https://quote.eastmoney.com/sz001258.html,86,短线候选,5分钟分时,10.09,2026-05-14,0.7928642220019766,-0.8919722497522264,-0.8919722497522264,1.090188305252715,-2.378592666005952,-1.0419722497522264,中性偏强,15,14,15,15,17,10,4.343329886246128,1.7192883923417863,6.4387166923193,601846688.92,9417807042.253521,0.29821073558646827,0.29821073558646827,0.8999999999999986,0.8999999999999986,板块第3；14:30后0.30%；分时位置90%；日内位置90%,,无明显扣分项
2026-05-13,5,002741,光华科技,深主板,深主板,https://quote.eastmoney.com/sz002741.html,86,短线候选,5分钟分时,23.67,2026-05-14,-0.295732995352771,-2.0701309674693746,-3.0840726658217132,-0.295732995352771,-3.337558090409809,-3.234072665821713,中性偏强,15,14,15,15,17,10,5.246776345042248,1.578214686792237,9.02382990389577,981384823.2000002,11007188962.20756,0.08456659619451301,0.08456659619451301,0.8208092485549141,0.8208092485549141,板块第3；14:30后0.08%；分时位置82%；日内位置82%,,无明显扣分项
2026-05-19,1,603267,鸿远电子,沪主板,沪主板,https://quote.eastmoney.com/sh603267.html,88,短线候选,5分钟分时,60.0,2026-05-20,-1.200000000000001,-0.7000000000000006,-1.200000000000001,-0.3666666666666596,-1.849999999999996,-1.350000000000001,中性偏强,15,15,15,15,18,10,4.2390548992355725,1.5278955376904049,5.850622897156189,792635654.5999999,13864782165.233864,0.9761023224503562,0.8572869389813276,0.9136125654450267,0.9136125654450267,板块第3；14:30后0.98%；分时位置91%；日内位置91%,,无明显扣分项
2026-05-19,2,300747,锐科激光,创业板,创业板,https://quote.eastmoney.com/sz300747.html,87,短线候选,5分钟分时,40.71,2026-05-20,-1.8619503807418392,-3.16875460574797,-3.8811102923114627,-1.2527634487840777,-4.323262097764669,-4.031110292311463,中性偏强,15,15,15,14,18,10,7.210576214052455,1.3871292175504115,7.297617192431499,1603333268.1699998,22862578042.32804,1.6479400749063844,2.6216284345853325,0.9511494252873559,0.9511494252873559,板块第2；14:30后1.65%；分时位置95%；日内位置95%,,无明显扣分项
2026-05-19,3,301013,利和兴,创业板,创业板,https://quote.eastmoney.com/sz301013.html,86,短线候选,5分钟分时,30.14,2026-05-20,9.621765096217638,16.390179163901774,20.637027206370263,20.637027206370263,8.128732581287345,20.487027206370264,中性偏强,15,15,15,14,17,10,6.313932980599635,1.723749155200958,11.832751602445132,811028252.79,7044946118.092615,0.4331889370210007,0.0,0.9831932773109248,0.9831932773109248,板块第2；14:30后0.43%；分时位置98%；日内位置98%,,无明显扣分项
2026-05-19,4,603031,安孚科技,沪主板,沪主板,https://quote.eastmoney.com/sh603031.html,86,短线候选,5分钟分时,56.88,2026-05-20,-4.184247538677921,-3.5689170182841123,-2.250351617440227,-1.7580872011251802,-5.502812939521807,-2.400351617440227,中性偏强,15,15,15,14,17,10,3.6254326835489126,1.3357308273340374,7.870449356054084,1634685104.09,21264849678.152218,0.10559662090814381,0.37056643726840477,0.9017632241813602,0.9017632241813602,板块第3；14:30后0.11%；分时位置90%；日内位置90%,,无明显扣分项
2026-05-19,5,000837,秦川机床,深主板,深主板,https://quote.eastmoney.com/sz000837.html,85,短线候选,5分钟分时,12.87,2026-05-20,-1.3209013209013243,-2.2533022533022473,-2.6418026418026375,-1.3209013209013243,-2.71950271950272,-2.7918026418026374,中性偏强,15,12,15,15,18,10,4.464285714285698,1.2812611130422853,4.629847683833936,597267485.61,13168194690.265486,2.0618556701030855,1.9002375296911955,0.9571428571428556,0.9571428571428556,板块第4；14:30后2.06%；分时位置96%；日内位置96%,,无明显扣分项
2026-05-22,1,300990,同飞股份,创业板,创业板,https://quote.eastmoney.com/sz300990.html,94,短线候选,5分钟分时,100.37,2026-05-25,-0.458304274185517,1.2254657766264776,-0.5579356381388845,1.3749128225565288,-1.8631065059280694,-0.7079356381388845,顺风,18,18,15,15,18,10,6.776595744680858,1.3243092051239942,5.425458547173114,901433972.87,17185229070.92907,1.465830974524862,1.4043241058799838,0.9691444600280507,0.9691444600280507,板块第2；14:30后1.47%；分时位置97%；日内位置97%,,无明显扣分项
2026-05-22,2,300566,激智科技,创业板,创业板,https://quote.eastmoney.com/sz300566.html,92,短线候选,5分钟分时,22.99,2026-05-25,1.792083514571563,-0.30448020878641735,0.5654632448890862,3.6537625054371414,-0.9134406263592743,0.41546324488908615,顺风,18,18,15,14,17,10,5.886145910095797,2.157839523454025,12.703765949583289,744208786.23,6025884843.581446,0.6567425569176777,0.8333333333333304,0.8858695652173908,0.8858695652173908,板块第2；14:30后0.66%；分时位置89%；日内位置89%,,无明显扣分项
2026-05-22,3,300936,中英科技,创业板,创业板,https://quote.eastmoney.com/sz300936.html,91,短线候选,5分钟分时,93.89,2026-05-25,0.4366812227074135,-0.7136010224731093,-1.6828203216530002,0.8201086377676026,-2.002343167536469,-1.8328203216530001,顺风,18,18,15,13,17,10,7.795637198622285,1.6467321431801327,6.05349038382257,418197041.32000005,7060402727.361915,0.5569240655456831,0.32054706699433666,0.8234672304439746,0.8234672304439746,板块第2；14:30后0.56%；分时位置82%；日内位置82%,,无明显扣分项
2026-05-22,4,300939,秋田微,创业板,创业板,https://quote.eastmoney.com/sz300939.html,90,短线候选,5分钟分时,56.8,2026-05-25,0.35211267605634866,12.992957746478883,16.126760563380273,17.35915492957747,-0.5105633802816922,15.976760563380273,顺风,18,18,13,14,17,10,6.766917293233066,1.7412259579190137,12.816754236143263,860014701.0899999,6816185651.250205,0.9598293636686739,2.1215390147429014,0.7698259187620882,0.7698259187620882,板块第2；14:30后0.96%；分时位置77%；日内位置77%,,无明显扣分项
2026-05-22,5,301255,通力科技,创业板,创业板,https://quote.eastmoney.com/sz301255.html,88,短线候选,5分钟分时,33.99,2026-05-25,-1.9711679905854762,-3.1774051191527097,-4.766107678729048,-1.9711679905854762,-5.001471020888504,-4.916107678729048,顺风,18,18,13,13,16,10,4.972205064854851,2.242643868610747,7.459684563101458,378518829.39000005,5176785175.879397,0.562130177514808,1.3114754098360715,0.7175792507204619,0.7175792507204619,板块第2；14:30后0.56%；分时位置72%；日内位置72%,,无明显扣分项
2026-05-28,1,301120,新特电气,创业板,创业板,https://quote.eastmoney.com/sz301120.html,85,短线候选,5分钟分时,25.28,2026-05-29,-1.5031645569620333,0.751582278481,4.984177215189867,6.447784810126578,-3.560126582278489,4.834177215189866,中性偏强,12,15,15,15,18,10,5.245628642797673,1.5200376351579221,11.364210745356793,1050213582.4699998,9432744072.94833,1.3632718524458687,1.241489787745298,0.9677419354838728,0.9677419354838728,板块第1；14:30后1.36%；分时位置97%；日内位置97%,,无明显扣分项
2026-05-28,2,300046,台基股份,创业板,创业板,https://quote.eastmoney.com/sz300046.html,84,短线候选,5分钟分时,36.11,2026-05-29,-0.7200221545278218,-3.6001107726391535,-5.1786208806424705,-0.304624757684846,-5.621711437275001,-5.328620880642471,中性偏强,12,15,15,15,17,10,4.123414071510956,1.6342921261973995,9.020402420645505,761453691.81,8541097160.883281,0.41713014460511566,0.38921323324994095,0.9617486338797813,0.9617486338797813,板块第1；14:30后0.42%；分时位置96%；日内位置96%,,无明显扣分项
2026-05-28,3,300196,长海股份,创业板,创业板,https://quote.eastmoney.com/sz300196.html,84,短线候选,5分钟分时,25.63,2026-05-29,-0.5072181037846235,-3.043308622707752,-1.3265704252828692,-0.5072181037846235,-4.564962934061645,-1.476570425282869,中性偏强,12,15,15,15,17,10,7.104053489343909,1.383407737120335,11.776559208633095,1223805074.85,10478147058.823526,0.549234994115344,0.6281900274833108,0.8141592920353976,0.8141592920353976,板块第1；14:30后0.55%；分时位置81%；日内位置81%,,无明显扣分项
2026-05-28,4,000531,穗恒运Ａ,深主板,深主板,https://quote.eastmoney.com/sz000531.html,83,短线候选,5分钟分时,7.83,2026-05-29,-0.6385696040868472,0.25542784163472554,0.12771392081736277,0.25542784163472554,-2.809706257982114,-0.022286079182637225,中性偏强,12,14,15,14,18,10,5.668016194331993,2.8099971373720023,6.164703238861187,498946790.78,8153954773.869348,0.9020618556700999,1.0322580645161228,0.8461538461538461,0.8461538461538461,板块第3；14:30后0.90%；分时位置85%；日内位置85%,,无明显扣分项
2026-05-28,5,300727,润禾材料,创业板,创业板,https://quote.eastmoney.com/sz300727.html,83,短线候选,5分钟分时,38.0,2026-05-29,-1.4473684210526194,-2.7368421052631597,-4.0263157894736885,-0.5526315789473712,-4.6315789473684195,-4.176315789473689,中性偏强,12,15,15,14,17,10,3.88190267905959,1.9186188129463009,7.732861315128006,514425573.0900001,6844885410.844047,0.13175230566533358,0.0790097445351634,0.9313725490196076,0.9313725490196076,板块第1；14:30后0.13%；分时位置93%；日内位置93%,,无明显扣分项
2026-06-01,1,000531,穗恒运Ａ,深主板,深主板,https://quote.eastmoney.com/sz000531.html,87,短线候选,5分钟分时,8.21,2026-06-02,-4.3848964677222995,-5.237515225334965,-4.141291108404399,-3.2886723507917215,-6.455542021924499,-4.291291108404399,中性偏强,15,16,15,14,17,10,5.391527599486534,1.4959838478058962,5.983342186585169,491131820.89,8549676716.917924,0.4895960832313362,1.73482032218093,1.0,1.0,板块第2；14:30后0.49%；分时位置100%；日内位置100%,,无明显扣分项
2026-06-01,2,300561,汇金科技,创业板,创业板,https://quote.eastmoney.com/sz300561.html,86,短线候选,5分钟分时,21.85,2026-06-02,-0.8237986270022923,-1.189931350114426,-0.5034324942791879,1.0068649885583536,-4.302059496567512,-0.6534324942791879,中性偏强,15,14,15,14,18,10,4.595500239348982,1.9754029073935695,9.935190310118731,693957850.02,7168578488.372093,1.8648018648018683,1.1105969458583997,0.8413793103448285,0.8413793103448285,板块第3；14:30后1.86%；分时位置84%；日内位置84%,,无明显扣分项
2026-06-01,3,603637,镇海股份,沪主板,沪主板,https://quote.eastmoney.com/sh603637.html,86,短线候选,5分钟分时,21.69,2026-06-02,-0.2766251728907432,-8.068234209313053,-8.068234209313053,2.028584601198702,-8.068234209313053,-8.218234209313053,中性偏强,15,16,15,13,17,10,4.833252779120345,1.2304371500371998,8.218281595395684,420040191.20000005,5176699862.637363,0.6496519721577831,1.213252449836677,0.8208092485549141,0.8208092485549141,板块第1；14:30后0.65%；分时位置82%；日内位置82%,,无明显扣分项
2026-06-01,4,600123,兰花科创,沪主板,沪主板,https://quote.eastmoney.com/sh600123.html,85,短线候选,5分钟分时,7.13,2026-06-02,0.28050490883591017,1.8232819074333717,1.5427769985974837,1.9635343618513268,-0.9817671809256745,1.3927769985974838,中性偏强,15,16,13,14,17,10,4.087591240875921,2.0197740544672773,4.198865458609272,436745064.47000015,10503707317.073172,0.0,-0.1400560224089631,0.8717948717948721,0.8717948717948721,板块第1；14:30后0.00%；分时位置87%；日内位置87%,,无明显扣分项
2026-06-01,5,603713,密尔克卫,沪主板,沪主板,https://quote.eastmoney.com/sh603713.html,82,短线候选,5分钟分时,57.95,2026-06-02,-0.41415012942191964,-1.5012942191544476,-1.276962899050904,0.29335634167384494,-1.967213114754096,-1.426962899050904,中性偏强,15,16,11,14,16,10,4.565138939011182,1.2146132429169787,4.0912003131135775,372173867.77,9163896882.494003,0.034524426031423694,0.607638888888884,0.7458100558659226,0.7458100558659226,板块第1；14:30后0.03%；分时位置75%；日内位置75%,,无明显扣分项
2026-06-09,1,301128,强瑞技术,创业板,创业板,https://quote.eastmoney.com/sz301128.html,90,短线候选,5分钟分时,165.11,2026-06-10,-1.5323117921385743,-3.7490158076434077,-2.852643692084067,-1.5323117921385743,-4.469747441099892,-3.002643692084067,顺风,18,16,15,14,17,10,7.802298250195894,1.347624201849017,8.85173002242438,2019364672.8,23911095118.898624,0.15164381899794854,0.1273499090357788,0.9538922155688634,0.9538922155688634,板块第2；14:30后0.15%；分时位置95%；日内位置95%,,无明显扣分项
2026-06-09,2,300083,创世纪,创业板,创业板,https://quote.eastmoney.com/sz300083.html,89,短线候选,5分钟分时,11.0,2026-06-10,-1.8181818181818077,-1.1818181818181839,-0.27272727272726893,-0.27272727272726893,-3.8181818181818206,-0.42272727272726895,顺风,18,16,13,14,18,10,7.317073170731714,1.6353116896780722,7.92996708521678,1402729550.2199998,18313469985.35871,3.0927835051546504,3.480714957666975,0.987951807228916,0.987951807228916,板块第2；14:30后3.09%；分时位置99%；日内位置99%,,无明显扣分项
2026-06-09,3,000530,冰山冷热,深主板,深主板,https://quote.eastmoney.com/sz000530.html,89,短线候选,5分钟分时,6.8,2026-06-10,-2.2058823529411686,-4.852941176470593,-4.70588235294117,-2.2058823529411686,-5.88235294117646,-4.855882352941171,顺风,18,15,15,14,17,10,4.776579352850541,1.6495837584641513,9.713290373451327,543847543.3900001,5734328358.208955,0.591715976331364,0.8902077151335286,1.0,1.0,板块第3；14:30后0.59%；分时位置100%；日内位置100%,,无明显扣分项
2026-06-09,4,002446,盛路通信,深主板,深主板,https://quote.eastmoney.com/sz002446.html,88,短线候选,5分钟分时,10.89,2026-06-10,-1.377410468319562,1.469237832874204,2.020202020202011,2.754820936639102,-1.377410468319562,1.870202020202011,顺风,18,15,13,15,17,10,5.014464802314378,1.3526258453812423,9.029104946907013,887267677.87,9968916140.667269,0.6469500924214389,1.1142061281337101,0.9787234042553197,0.9787234042553197,板块第3；14:30后0.65%；分时位置98%；日内位置98%,,无明显扣分项
2026-06-09,5,300465,高伟达,创业板,创业板,https://quote.eastmoney.com/sz300465.html,87,短线候选,5分钟分时,16.09,2026-06-10,-1.1187072715972635,4.536979490366688,2.2995649471721613,5.593536357986317,-1.3673088875077677,2.1495649471721614,顺风,18,16,13,14,16,10,3.605924018029616,1.4196908647383808,7.130028417849898,504539693.0,7139846984.69847,0.31172069825435855,0.49968769519048717,0.7903225806451626,0.7903225806451626,板块第2；14:30后0.31%；分时位置79%；日内位置79%,,无明显扣分项
2026-06-12,1,300307,慈星股份,创业板,创业板,https://quote.eastmoney.com/sz300307.html,87,短线候选,5分钟分时,8.15,2026-06-15,-0.36809815950921143,3.926380368098159,2.4539877300613355,4.294478527607359,-0.36809815950921143,2.3039877300613356,中性偏强,15,15,15,14,18,10,5.161290322580658,1.6118049034661128,8.494808748153124,535338122.87,6524381720.430107,1.7478152309613026,2.258469259723972,0.9814814814814818,0.9814814814814818,板块第3；14:30后1.75%；分时位置98%；日内位置98%,,无明显扣分项
2026-06-12,2,002171,楚江新材,深主板,深主板,https://quote.eastmoney.com/sz002171.html,84,短线候选,5分钟分时,13.44,2026-06-15,1.041666666666674,3.050595238095233,2.6785714285714413,3.4970238095238138,0.14880952380953438,2.5285714285714413,中性偏强,15,16,13,14,16,10,4.347826086956519,1.2599414574840113,8.99803235690077,1948695833.4900002,21812021390.374332,0.29850746268655914,0.37341299477220424,0.683544303797468,0.683544303797468,板块第2；14:30后0.30%；分时位置68%；日内位置68%,,无明显扣分项
2026-06-12,3,600843,上工申贝,沪主板,沪主板,https://quote.eastmoney.com/sh600843.html,81,短线候选,5分钟分时,8.6,2026-06-15,-1.744186046511631,-2.5581395348837077,-3.48837209302324,-1.6279069767441756,-3.6046511627907063,-3.6383720930232397,中性偏强,15,16,11,13,16,10,5.392156862745101,2.330434767456304,5.2504607511977,319713247.29,6133621867.88155,0.0,-0.23201856148491462,0.6567164179104471,0.6567164179104471,板块第1；14:30后0.00%；分时位置66%；日内位置66%,,无明显扣分项
2026-06-15,1,300825,阿尔特,创业板,创业板,https://quote.eastmoney.com/sz300825.html,94,短线候选,5分钟分时,16.4,2026-06-16,-2.7439024390243816,6.890243902439042,6.4024390243902385,8.536585365853666,-2.7439024390243816,6.252439024390238,顺风,19,17,15,15,18,10,7.540983606557372,1.2941926388329832,11.133701946495037,882473628.3599999,8115671527.24482,1.673899566026038,2.9504080351537842,0.9549549549549543,0.9549549549549543,板块第2；14:30后1.67%；分时位置95%；日内位置95%,,无明显扣分项
2026-06-15,2,301323,新莱福,创业板,创业板,https://quote.eastmoney.com/sz301323.html,93,短线候选,5分钟分时,108.81,2026-06-16,-4.374597922985024,-1.663450050546822,-1.259075452623848,-0.31247128021322235,-4.374597922985024,-1.4090754526238478,顺风,19,17,15,15,17,10,4.8467912892657505,2.582588658733894,8.989083543796063,1004752176.1700001,11596965876.899303,0.7406721599851895,-0.874555889587314,0.9270175438596496,0.9270175438596496,板块第2；14:30后0.74%；分时位置93%；日内位置93%,,无明显扣分项
2026-06-15,3,300307,慈星股份,创业板,创业板,https://quote.eastmoney.com/sz300307.html,92,短线候选,5分钟分时,8.64,2026-06-16,-1.620370370370372,-2.430555555555569,-1.504629629629639,0.810185185185186,-3.240740740740755,-1.654629629629639,顺风,19,17,15,14,17,10,5.365853658536612,1.661420534991332,9.269274648757555,629065561.62,6916645161.290322,0.46511627906977715,0.34843205574914826,0.9629629629629638,0.9629629629629638,板块第2；14:30后0.47%；分时位置96%；日内位置96%,,无明显扣分项
2026-06-15,4,300196,长海股份,创业板,创业板,https://quote.eastmoney.com/sz300196.html,92,短线候选,5分钟分时,27.22,2026-06-16,-1.4327700220426176,3.637031594415885,4.2615723732549515,5.143277002204272,-1.6899338721528157,4.111572373254951,顺风,19,17,15,15,16,10,7.887435592548542,1.2584476612790363,11.441949798561152,1247567178.62,11128176470.588234,0.11033468186831819,0.44280442804427445,0.7804878048780475,0.7804878048780475,板块第2；14:30后0.11%；分时位置78%；日内位置78%,,无明显扣分项
2026-06-15,5,300671,富满微,创业板,创业板,https://quote.eastmoney.com/sz300671.html,91,短线候选,5分钟分时,52.85,2026-06-16,-0.11352885525071077,-0.5676442762535538,-0.47303689687795414,0.9460737937559083,-1.4191106906338735,-0.6230368968779542,顺风,19,17,13,15,17,10,7.8131374949000465,1.3641710742933202,7.9162098185561085,904752585.14,11700379438.261793,0.20857034508912076,0.2846299810246755,0.836257309941521,0.836257309941521,板块第2；14:30后0.21%；分时位置84%；日内位置84%,,无明显扣分项
2026-06-16,1,300641,正丹股份,创业板,创业板,https://quote.eastmoney.com/sz300641.html,82,短线候选,5分钟分时,18.59,2026-06-17,-4.464766003227528,2.366863905325456,2.635825712748785,3.819257665411513,-1.7751479289940697,2.485825712748785,中性偏弱,10,15,15,14,18,10,7.0236039147956175,1.4590686664892534,5.051318118393235,485152048.61,9770077777.777777,1.36314067611778,1.5846994535519077,0.8688524590163932,0.8688524590163932,板块第2；14:30后1.36%；分时位置87%；日内位置87%,,无明显扣分项
2026-06-16,2,300688,创业黑马,创业板,创业板,https://quote.eastmoney.com/sz300688.html,80,短线候选,5分钟分时,30.19,2026-06-17,-0.4637297118251116,-2.1199072540576402,0.5962239152037085,0.794965220271604,-2.7823782709506473,0.4462239152037085,中性偏弱,10,15,15,13,17,10,5.008695652173922,1.9608060078121345,7.670474231633341,378435264.25,5053617525.385483,0.26569246097642996,-0.3301419610432399,0.8141592920353988,0.8141592920353988,板块第2；14:30后0.27%；分时位置81%；日内位置81%,,无明显扣分项
2026-06-16,3,300593,新雷能,创业板,创业板,https://quote.eastmoney.com/sz300593.html,80,短线候选,5分钟分时,38.82,2026-06-17,-2.0350334878928344,-1.2364760432766575,1.2622359608449374,1.7516743946419444,-2.0350334878928344,1.1122359608449375,中性偏弱,10,15,13,14,18,10,7.653910149750409,1.3297365041914408,8.07826613466247,1629550566.5800004,21060034155.59772,0.831168831168827,0.43984476067271405,0.9191176470588239,0.9191176470588239,板块第2；14:30后0.83%；分时位置92%；日内位置92%,,无明显扣分项
2026-06-22,1,301468,博盈特焊,创业板,创业板,https://quote.eastmoney.com/sz301468.html,82,短线候选,5分钟分时,51.56,2026-06-23,-0.7370054305663398,-1.8037238169123393,-1.4740108611326685,2.2110162916989973,-3.006206361520569,-1.6240108611326685,中性偏弱,10,14,15,15,18,10,5.4612395172837,1.453605609958596,9.532896442114215,785229392.3899999,8721450623.202301,2.3015873015873156,2.3828435266084247,0.9958592132505184,0.9958592132505184,板块第3；14:30后2.30%；分时位置100%；日内位置100%,,无明显扣分项
2026-06-22,2,301500,飞南资源,创业板,创业板,https://quote.eastmoney.com/sz301500.html,82,短线候选,5分钟分时,29.94,2026-06-23,-1.736806947227787,-4.976619906479629,-5.678022712090858,-1.4696058784235189,-6.279225116900477,-5.828022712090858,中性偏弱,10,14,15,15,18,10,7.969707897583844,1.4077408339325959,5.20241237507681,854363001.7099999,16824708563.535912,0.8080808080808133,0.9440323668240103,0.9855769230769242,0.9855769230769242,板块第3；14:30后0.81%；分时位置99%；日内位置99%,,无明显扣分项
2026-06-22,3,000795,英洛华,深主板,深主板,https://quote.eastmoney.com/sz000795.html,81,短线候选,5分钟分时,10.11,2026-06-23,-0.29673590504450953,-2.2749752720078953,-2.2749752720078953,-0.29673590504450953,-2.9673590504450953,-2.424975272007895,中性偏弱,10,14,15,15,17,10,2.7439024390243816,1.6781017525579431,6.186134490654636,687463787.22,11285170606.372044,0.3972194637537063,0.29761904761904656,1.0,1.0,板块第2；14:30后0.40%；分时位置100%；日内位置100%,,无明显扣分项
2026-06-22,4,603867,新化股份,沪主板,沪主板,https://quote.eastmoney.com/sh603867.html,81,短线候选,5分钟分时,40.94,2026-06-23,1.1235955056179803,-1.6365412799218215,-1.587689301416706,1.2701514411333825,-2.7357107962872385,-1.7376893014167059,中性偏弱,10,14,15,15,17,10,4.70588235294116,1.5669269707073665,6.1973635792532145,535369587.21,8903541812.315138,0.36773719048786013,0.7381889763779403,0.9870129870129872,0.9870129870129872,板块第1；14:30后0.37%；分时位置99%；日内位置99%,,无明显扣分项
2026-06-22,5,603072,天和磁材,沪主板,沪主板,https://quote.eastmoney.com/sh603072.html,81,短线候选,5分钟分时,41.87,2026-06-23,-1.074755194650101,-3.821351803200368,-4.203486983520421,-1.074755194650101,-4.943873895390494,-4.353486983520422,中性偏弱,10,14,15,15,17,10,5.069008782935991,1.9579858392595149,5.05902488095238,545623221.98,11064970786.516855,0.4317582153993804,0.7216742843396684,1.0,1.0,板块第1；14:30后0.43%；分时位置100%；日内位置100%,,无明显扣分项
2026-06-30,1,300435,中泰股份,创业板,创业板,https://quote.eastmoney.com/sz300435.html,91,短线候选,5分钟分时,26.82,2026-07-01,0.6711409395973034,4.8844146159582325,3.3557046979865612,5.331841909023116,-1.9388516032811332,3.2057046979865613,顺风,17,17,15,15,17,10,5.590551181102366,1.5988102175945915,10.540335231729054,1059975135.2,10345351095.831543,0.33670033670034627,1.3222516055912514,0.9162303664921465,0.9162303664921465,板块第2；14:30后0.34%；分时位置92%；日内位置92%,,无明显扣分项
2026-06-30,2,300219,鸿利智汇,创业板,创业板,https://quote.eastmoney.com/sz300219.html,90,短线候选,5分钟分时,10.37,2026-07-01,-2.0250723240115676,-3.567984570877525,-3.182256509161041,-1.6393442622950838,-4.532304725168745,-3.332256509161041,顺风,17,17,15,14,17,10,5.70846075433229,1.3433459485675459,11.942731685215675,869412323.3499999,7341186480.18648,0.29013539651836506,0.5819592628515835,0.8170731707317069,0.8170731707317069,板块第2；14:30后0.29%；分时位置82%；日内位置82%,,无明显扣分项
