pick_date,rank,code,name,board,industry,stock_url,score,conclusion,data_quality,buy_price,next_date,return_open,return_0945,return_1000,best_return_before_1000,worst_return_before_1000,net_return_1000,market_label,market_score,sector_score,trend_score,quant_score,intraday_score,risk_score,pct,volume_ratio,turnover,amount,float_mv,late_return,last5_return,day_range_pos,intraday_range_pos,short_reason,short_blockers,flags
2026-06-12,1,300307,慈星股份,创业板,创业板,https://quote.eastmoney.com/sz300307.html,87,短线候选,5分钟分时,8.130000114440918,2026-06-15,-0.12300263591824567,3.198034750577805,2.829022619911048,4.551044038755547,-0.1230040435555857,2.679022619911048,中性偏强,15,15,15,14,18,10,4.903227283108613,2.3537618858973284,12.95653889858966,814364496.633708,6508371059.356197,1.49812586929019,0.9937878485783314,0.9444449350176871,0.9444449350176871,板块第3；14:30后1.50%；分时位置94%；日内位置94%,,无明显扣分项
2026-06-12,2,300482,万孚生物,创业板,创业板,https://quote.eastmoney.com/sz300482.html,87,短线候选,5分钟分时,19.829999923706055,2026-06-15,-0.9077152012031631,-4.135147241447735,-3.9838578477970454,-1.3111458894713102,-4.58900580389936,-4.133857847797046,中性偏强,15,15,14,15,18,10,4.6437990696889475,1.8162383866612222,9.72897643484191,882869602.205883,9282005187.735888,0.8647002930487035,0.9674161912538448,0.9369371381832741,0.9369371381832741,板块第3；14:30后0.86%；分时位置94%；日内位置94%,,无明显扣分项
2026-06-12,3,002258,利尔化学,深主板,深主板,https://quote.eastmoney.com/sz002258.html,85,短线候选,5分钟分时,13.130000114440918,2026-06-15,0.68545228312753,1.9040365409063398,1.6755541897280235,2.284845301752214,0.5331279071904227,1.5255541897280236,中性偏强,15,16,13,15,16,10,3.061225388076272,2.1272671695764074,5.308429742867528,552898757.8030214,10509729546.148125,0.0,-0.0761052406434537,0.7499997707513578,0.7499997707513578,板块第2；14:30后0.00%；分时位置75%；日内位置75%,,无明显扣分项
2026-06-12,4,600593,大连圣亚,沪主板,沪主板,https://quote.eastmoney.com/sh600593.html,84,短线候选,5分钟分时,41.91999816894531,2026-06-15,-3.0534308799029186,-4.842554551447275,-4.0791964674737,-1.7175511389674658,-4.961827545828235,-4.229196467473701,中性偏强,15,16,13,13,17,10,5.858581234710392,1.6803762782104024,8.494380861609004,448427712.31116104,5468519608.879815,2.1940460778598014,2.569119805484976,0.6622221204969618,0.6622221204969618,板块第1；14:30后2.19%；分时位置66%；日内位置66%,,无明显扣分项
2026-06-12,5,300376,易事特,创业板,创业板,https://quote.eastmoney.com/sz300376.html,83,短线候选,5分钟分时,6.050000190734863,2026-06-15,2.9752033651303744,5.785122208236748,5.619829174078661,6.611563734210191,1.322312746842047,5.469829174078661,中性偏强,15,15,12,15,16,10,4.130812232958059,1.508906330675476,5.815090960494242,792800597.4236746,14085489680.855707,0.0,-0.8196674537606752,0.775862664303308,0.775862664303308,板块第3；14:30后0.00%；分时位置78%；日内位置78%,,无明显扣分项
2026-06-15,1,300613,富瀚微,创业板,创业板,https://quote.eastmoney.com/sz300613.html,91,短线候选,5分钟分时,62.40999984741211,2026-06-16,0.06409253755117472,6.473316953545227,4.51851228395479,6.905946777485417,-0.048067263852302755,4.368512283954789,顺风,19,17,13,15,17,10,6.9580117350678705,2.3714270998017994,8.27921874777448,1183058398.617054,14535017241.588032,0.28925005061846143,0.5963876957199687,0.9860462021610689,0.9860462021610689,板块第2；14:30后0.29%；分时位置99%；日内位置99%,,无明显扣分项
2026-06-15,2,300938,信测标准,创业板,创业板,https://quote.eastmoney.com/sz300938.html,91,短线候选,5分钟分时,39.7599983215332,2026-06-16,0.9305877617867386,6.136827324977001,4.275656022899699,6.815902951641317,0.4275703994446767,4.125656022899698,顺风,19,17,13,15,17,10,6.026662190755205,2.0012825588061656,8.11622683315502,1081458319.5226288,13552741078.543343,0.07550661878308329,0.1259109499201605,0.9285709862361176,0.9285709862361176,板块第2；14:30后0.08%；分时位置93%；日内位置93%,,无明显扣分项
2026-06-15,3,002258,利尔化学,深主板,深主板,https://quote.eastmoney.com/sz002258.html,91,短线候选,5分钟分时,13.65999984741211,2026-06-16,0.43923977494961797,0.4392417297725437,2.122986567294638,2.1961946858418013,-0.8784764780346288,1.972986567294638,顺风,19,16,15,14,17,10,3.7205759104943725,1.9347752771332989,4.341888072415046,466252001.08969116,10933960605.13583,0.0,0.0,0.962962112636009,0.962962112636009,板块第3；14:30后0.00%；分时位置96%；日内位置96%,,无明显扣分项
2026-06-15,4,300861,美畅股份,创业板,创业板,https://quote.eastmoney.com/sz300861.html,91,短线候选,5分钟分时,19.700000762939453,2026-06-16,-0.15228813085068627,4.619288386648401,2.639586448104536,4.822329029438421,-0.8121819351048387,2.489586448104536,顺风,19,17,13,15,17,10,5.743428679224127,1.9985080179901094,5.25710672949537,684857999.9899292,13235156009.72253,0.0,-0.15204652809370778,0.8865991949803268,0.8865991949803268,板块第2；14:30后0.00%；分时位置89%；日内位置89%,,无明显扣分项
2026-06-15,5,300435,中泰股份,创业板,创业板,https://quote.eastmoney.com/sz300435.html,90,短线候选,5分钟分时,20.530000686645508,2026-06-16,-0.14613095782808339,-0.09742063855205929,-0.6332248600449342,3.214806747870358,-1.0228981237097146,-0.7832248600449342,顺风,19,17,13,14,17,10,6.483406051065899,2.8753342272626914,13.842252310383243,1074885734.850624,7919092658.501508,0.7854680452636265,0.6372601497362185,0.8598730215809858,0.8598730215809858,板块第2；14:30后0.79%；分时位置86%；日内位置86%,,无明显扣分项
2026-06-16,1,300641,正丹股份,创业板,创业板,https://quote.eastmoney.com/sz300641.html,83,短线候选,5分钟分时,18.600000381469727,2026-06-17,-4.516130990548673,2.580642647268583,3.54838620363489,3.7634346302927835,-1.6666637612073432,3.39838620363489,中性偏弱,10,15,15,15,18,10,7.08117663482859,2.386123127686917,8.627941331923891,826249698.1602058,9775333533.816866,1.7505453107449664,1.5838390168539496,0.8770494238084146,0.8770494238084146,板块第2；14:30后1.75%；分时位置88%；日内位置88%,,无明显扣分项
2026-06-16,2,301228,实朴检测,创业板,创业板,https://quote.eastmoney.com/sz301228.html,82,短线候选,5分钟分时,80.87000274658203,2026-06-17,1.3973008718189073,1.6446075880915734,1.4714909998714054,2.361810273087417,-0.13602152419391889,1.3214909998714055,中性偏弱,10,15,14,15,18,10,3.732686950464381,1.5021941412557542,6.111855202062725,572500610.1847076,9704808867.11319,1.4680123502384346,1.3662622010067293,1.0,1.0,板块第2；14:30后1.47%；分时位置100%；日内位置100%,,无明显扣分项
2026-06-16,3,300353,东土科技,创业板,创业板,https://quote.eastmoney.com/sz300353.html,81,短线候选,5分钟分时,23.079999923706055,2026-06-17,-0.909878355286986,-3.0329322584635943,-3.0329322584635943,-1.126517459884313,-3.3362238314948334,-3.182932258463594,中性偏弱,10,15,14,15,17,10,3.035713945116325,1.6946753000506654,11.082004260854093,1548752354.9354324,14191422272.56324,0.7860275466123889,0.3478257552437247,0.8431372793457664,0.8431372793457664,板块第2；14:30后0.79%；分时位置84%；日内位置84%,,无明显扣分项
2026-06-16,4,300688,创业黑马,创业板,创业板,https://quote.eastmoney.com/sz300688.html,81,短线候选,5分钟分时,30.200000762939453,2026-06-17,-0.4966912554635772,-0.26490040293054573,1.158935315493781,1.4900623980879102,-2.8145707284644272,1.008935315493781,中性偏弱,10,15,15,14,17,10,5.043480914572007,2.8660346709910023,11.709931926533363,578641340.8331585,5055291590.667299,0.16584127708727525,0.1990755623957341,0.8185841566861425,0.8185841566861425,板块第2；14:30后0.17%；分时位置82%；日内位置82%,,无明显扣分项
2026-06-16,5,301182,凯旺科技,创业板,创业板,https://quote.eastmoney.com/sz301182.html,81,短线候选,5分钟分时,94.31999969482422,2026-06-17,-1.060220205746143,1.6433450559509177,2.237065963929763,2.841391342076993,-2.2900721370903154,2.087065963929763,中性偏弱,10,15,14,15,17,10,5.045104905695741,1.5272516684939719,7.576346086442848,680691492.9480972,9037813555.663486,0.21249143902033474,0.08489158835756072,0.8137252178224381,0.8137252178224381,板块第2；14:30后0.21%；分时位置81%；日内位置81%,,无明显扣分项
2026-06-22,1,000795,英洛华,深主板,深主板,https://quote.eastmoney.com/sz000795.html,81,短线候选,5分钟分时,10.130000114440918,2026-06-23,-0.4935845397438854,-3.0602212844477172,-2.1717696401126863,-0.6910137614354994,-3.158930811541061,-2.321769640112686,中性偏弱,10,14,15,15,17,10,2.947155634562182,2.8125772522345835,10.829062761532088,1207015181.8118925,11307495502.871819,0.6958219871216142,0.39643172693875073,0.9756092455055279,0.9756092455055279,板块第2；14:30后0.70%；分时位置98%；日内位置98%,,无明显扣分项
2026-06-22,2,603867,新化股份,沪主板,沪主板,https://quote.eastmoney.com/sh603867.html,81,短线候选,5分钟分时,40.95000076293945,2026-06-23,1.0988992153274868,-2.5152688029405734,-1.3919406207681395,1.2454171233978517,-2.759465316391174,-1.5419406207681394,中性偏弱,10,14,15,15,17,10,4.731459751763301,1.5638097341589952,6.322479788452028,546512081.8454094,8905716756.403719,0.2448036537423981,0.4907994182563158,0.99026013031906,0.99026013031906,板块第1；14:30后0.24%；分时位置99%；日内位置99%,,无明显扣分项
2026-06-22,3,301419,阿莱德,创业板,创业板,https://quote.eastmoney.com/sz301419.html,81,短线候选,5分钟分时,47.47999954223633,2026-06-23,-1.1583815238815909,-9.393426974457352,-6.592251681323013,-1.9797780871349868,-9.85678254064143,-6.742251681323014,中性偏弱,10,14,15,14,18,10,4.122806013676161,2.1757984664726724,13.195929333333334,920665511.2624817,7121999931.335449,1.0212756217794272,1.4096536773046342,0.9299719828092844,0.9299719828092844,板块第3；14:30后1.02%；分时位置93%；日内位置93%,,无明显扣分项
2026-06-22,4,605100,华丰股份,沪主板,沪主板,https://quote.eastmoney.com/sh605100.html,81,短线候选,5分钟分时,40.869998931884766,2026-06-23,-0.3914825937515243,-1.247854991097952,0.2446838547390806,0.8563794909847822,-1.8106138563958263,0.09468385473908061,中性偏弱,10,14,15,14,18,10,4.366697987448331,1.756948460816776,4.661032099871822,442486093.7287712,9768315802.91818,0.9384965118933497,2.174997329711914,0.9471540176840747,0.9471540176840747,板块第1；14:30后0.94%；分时位置95%；日内位置95%,,无明显扣分项
2026-06-22,5,002925,盈趣科技,深主板,深主板,https://quote.eastmoney.com/sz002925.html,81,短线候选,5分钟分时,22.68000030517578,2026-06-23,-1.587302911515509,-1.2786636315042843,0.3968260642719379,2.9541449174541823,-1.6313969764319647,0.2468260642719379,中性偏弱,10,14,15,15,17,10,4.854370342930103,2.632991735728372,5.8999694630324795,1017641946.8220177,17501305021.3869,0.4428714871904882,0.1766824938415512,0.9824557587641733,0.9824557587641733,板块第2；14:30后0.44%；分时位置98%；日内位置98%,,无明显扣分项
2026-06-30,1,300689,澄天伟业,创业板,创业板,https://quote.eastmoney.com/sz300689.html,91,短线候选,5分钟分时,69.9800033569336,2026-07-01,-0.6001762457646054,-0.5573120896461448,-0.2572167712792006,0.6287436280440373,-1.8576778928219517,-0.40721677127920064,顺风,17,17,15,15,17,10,4.603891415446326,2.3067334474274466,6.9229207753349815,556056847.9325104,8089267455.710504,0.3153687126807858,0.8212068358316227,0.8353512103567523,0.8353512103567523,板块第2；14:30后0.32%；分时位置84%；日内位置84%,,无明显扣分项
2026-06-30,2,300842,帝科股份,创业板,创业板,https://quote.eastmoney.com/sz300842.html,90,短线候选,5分钟分时,89.08000183105469,2026-07-01,2.82891571300663,1.0552254071508393,2.379877720712442,3.3677592482425744,-0.5725214703045434,2.2298777207124423,顺风,17,17,14,15,17,10,5.795726640207466,1.6758939304626046,8.559186601009676,1084954860.596817,12941154159.174734,0.022461568615894656,0.9290728245831437,0.9833889485243703,0.9833889485243703,板块第2；14:30后0.02%；分时位置98%；日内位置98%,,无明显扣分项
2026-06-30,3,300819,聚杰微纤,创业板,创业板,https://quote.eastmoney.com/sz300819.html,90,短线候选,5分钟分时,74.0199966430664,2026-07-01,-0.0405250532650725,-1.3780014716630595,-2.9181250076659837,0.9862245204546038,-4.620370608008761,-3.0681250076659836,顺风,17,17,14,15,17,10,4.400559440150076,1.8530563792756445,10.685203146551723,1149387123.17276,11044287050.93059,0.21662067613417157,0.4341922768992035,0.9925924146778414,0.9925924146778414,板块第2；14:30后0.22%；分时位置99%；日内位置99%,,无明显扣分项
2026-06-30,4,300327,中颖电子,创业板,创业板,https://quote.eastmoney.com/sz300327.html,90,短线候选,5分钟分时,32.029998779296875,2026-07-01,0.8429635685082815,12.300975933701675,13.237595504397559,16.297225787211577,0.5307586329115432,13.087595504397559,顺风,17,17,14,15,17,10,6.024491159539469,1.5297853694332624,14.429699278810407,1549677964.455164,10934098568.059467,0.062481908192468794,0.1250359751950425,0.8964135009874897,0.8964135009874897,板块第2；14:30后0.06%；分时位置90%；日内位置90%,,无明显扣分项
2026-06-30,5,300861,美畅股份,创业板,创业板,https://quote.eastmoney.com/sz300861.html,90,短线候选,5分钟分时,25.31999969482422,2026-07-01,1.105846400278665,-1.8562374368849888,-0.6714063125707548,3.0805714693786124,-3.751970248976799,-0.8214063125707548,顺风,17,17,14,15,17,10,7.928387445968532,1.3258633523052372,7.466612973399399,1226601201.33362,17010869702.987907,0.47618622322125326,-0.2364045229565348,0.9409285009520651,0.9409285009520651,板块第2；14:30后0.48%；分时位置94%；日内位置94%,,无明显扣分项
2026-07-01,1,000833,粤桂股份,深主板,深主板,https://quote.eastmoney.com/sz000833.html,93,短线候选,5分钟分时,24.719999313354492,2026-07-02,-1.6990263957151308,-1.173135178940088,0.12136200436421163,0.5663483045545092,-2.710356370972833,-0.028637995635788366,顺风,19,18,15,14,17,10,5.550808340540092,1.993518629385337,8.116172396413605,1578819528.5514412,19827543279.039097,0.16207053356609435,0.5695662737305929,0.8612717718942733,0.8612717718942733,板块第1；14:30后0.16%；分时位置86%；日内位置86%,,无明显扣分项
2026-07-01,2,300725,药石科技,创业板,创业板,https://quote.eastmoney.com/sz300725.html,93,短线候选,5分钟分时,37.88999938964844,2026-07-02,-0.6070187209115563,-0.29031568256402407,-2.111373053437171,2.111373053437182,-2.1641586382507128,-2.261373053437171,顺风,19,17,15,15,17,10,3.5245884963072127,2.233778024218994,10.697814810724106,924530520.7815742,8858931547.625277,0.2911609685171346,0.664187045839193,0.972027337768696,0.972027337768696,板块第2；14:30后0.29%；分时位置97%；日内位置97%,,无明显扣分项
2026-07-01,3,002928,华夏航空,深主板,深主板,https://quote.eastmoney.com/sz002928.html,93,短线候选,5分钟分时,7.28000020980835,2026-07-02,2.4725245192869227,0.961534241852191,-1.2362657966222823,3.8461500673303117,-1.2362657966222823,-1.3862657966222822,顺风,19,18,14,15,17,10,4.148786978660213,1.789980741029544,7.07159942664721,652041022.9698591,9305239866.453743,0.4137959973565364,0.4137959973565364,0.854545643703931,0.854545643703931,板块第1；14:30后0.41%；分时位置85%；日内位置85%,,无明显扣分项
2026-07-01,4,000686,东北证券,深主板,深主板,https://quote.eastmoney.com/sz000686.html,93,短线候选,5分钟分时,8.770000457763672,2026-07-02,-0.9122058561907065,-1.0262274559885265,-1.8244104074679357,0.34207219390318677,-1.9384272225830057,-1.9744104074679356,顺风,19,18,15,14,17,10,4.40476735432942,1.955146155003474,4.0086861941342855,814805936.5461578,20525467970.313095,0.22857666015625444,0.22857666015625444,0.8727278717291149,0.8727278717291149,板块第1；14:30后0.23%；分时位置87%；日内位置87%,,无明显扣分项
2026-07-01,5,300357,我武生物,创业板,创业板,https://quote.eastmoney.com/sz300357.html,93,短线候选,5分钟分时,24.459999084472656,2026-07-02,-0.6541254720415113,0.20442005838390287,-1.839733738487681,2.0032775830227,-1.8806177501644594,-1.989733738487681,顺风,19,17,15,15,17,10,4.888503792764398,2.441755484887239,5.149379817548857,645595876.7173958,12806542188.427916,0.0,0.36929931120219806,0.954544420084812,0.954544420084812,板块第2；14:30后0.00%；分时位置95%；日内位置95%,,无明显扣分项
