pick_date,pick_time,generated_at,score,conclusion,candidate_tier,short_ready,short_reason,short_blockers,code,name,stock_url,board,industry,pct,price,volume_ratio,turnover,amount,float_mv,sector_rank,sector_avg_pct,sector_lifecycle,relative_strength,market_score,market_light_score,market_light_status,market_light_label,limit_up_count,limit_down_count,limit_spread,sector_score,trend_score,quant_score,intraday_score,risk_score,strategy_score,strategy_penalty,strategy_tags,tail_heat_limit,tail_heat_level,avg_range5,bias_ma5_range_ratio,bias_ma5_percentile60,return_3d,return_5d,ma20_slope,vwap_support_ratio,late_vwap_support_ratio,vwap_deviation,late_amount_ratio,late_up_amount_ratio,max_tail_5m_return,tail_slope,ma5,ma10,ma20,bias_ma5,bias_ma10,bias_ma20,last_time,late_return,last5_return,day_range_pos,intraday_range_pos,flags,adaptive_hits
2026-08-17,15:42:56,2026-08-17 15:42:56,100,核心候选,核心候选,是,核心候选；板块第2；板块发酵；跑赢板块2.17%；MA5乖离6.43%；动态乖离1.20倍；14:30后0.29%；尾盘可接受；VWAP偏离2.37%；分时位置100%；日内位置89%；尾盘可接受走强；VWAP全天承接,,300731,科创新源,https://quote.eastmoney.com/sz300731.html,创业板,创业板,4.29,41.55,1.62,6.08,415080000.0,7366000000.0,2,2.118237885462556,发酵,2.171762114537444,19,81,green,绿灯,106,1,105,18,15,13,20,8,14,1,尾盘可接受走强；VWAP全天承接；尾盘VWAP承接；尾盘成交占比健康；跑赢板块2%+；市场绿灯；板块发酵,0.82,可接受,5.339308512424461,1.2041453052820712,0.8166666666666667,9.71745444943226,11.364245510586969,-2.430141882378445,0.704119850187266,1.0,2.3679338592287547,0.13370539666107562,0.5300613106416955,0.38647342995170586,0.004827419744146688,39.04,37.983999999999995,36.034499999999994,6.429303278688514,9.388163437236742,15.30616492527994,15:30,0.2896451846488013,0.0,0.8921933085501838,0.9956521739130413,MA5动态乖离偏高；MA20斜率不强,
2026-08-17,15:42:57,2026-08-17 15:42:57,100,核心候选,核心候选,是,核心候选；板块第2；板块发酵；跑赢板块5.84%；MA5乖离6.37%；动态乖离1.17倍；14:30后0.13%；尾盘温和；VWAP偏离2.50%；分时位置89%；日内位置85%；MA20斜率向上；尾盘温和走强,,301026,浩通科技,https://quote.eastmoney.com/sz301026.html,创业板,创业板,7.96,23.59,1.5,13.06,480830000.0,5227000000.0,2,2.118237885462556,发酵,5.841762114537444,19,81,green,绿灯,106,1,105,18,15,13,20,9,14,1,MA20斜率向上；尾盘温和走强；VWAP全天承接；尾盘VWAP承接；尾盘成交占比健康；尾盘上行成交占优；跑赢板块2%+；市场绿灯；板块发酵,0.9,温和,5.435438668071537,1.1713258232582353,0.8166666666666667,9.466357308584673,9.618959107806702,6.957236842105252,0.7116104868913857,1.0,2.4981854101537415,0.11772279420001214,0.6096669427342388,0.34042553191488967,0.0021222410865876875,22.178000000000004,21.792,19.509,6.3666696726485394,8.250734214390597,20.918550412630065,15:30,0.12733446519526126,0.0,0.8493975903614458,0.8881578947368413,MA5动态乖离偏高,
2026-08-17,15:42:57,2026-08-17 15:42:57,100,核心候选,核心候选,是,核心候选；板块第3；板块启动；跑赢板块2.74%；MA5乖离4.39%；动态乖离1.00倍；14:30后0.84%；尾盘偏热；VWAP偏离1.73%；分时位置99%；日内位置97%；VWAP全天承接；尾盘VWAP承接,,000032,深桑达Ａ,https://quote.eastmoney.com/sz000032.html,深主板,深主板,4.34,15.64,1.29,4.1,766740000.0,19005000000.0,3,1.5957404795486603,启动,2.7442595204513394,19,81,green,绿灯,106,1,105,16,15,14,20,8,12,2,VWAP全天承接；尾盘VWAP承接；尾盘成交占比健康；尾盘上行成交占优；跑赢板块2%+；市场绿灯；板块启动,0.62,偏热,4.393575837801094,0.99962699022262,0.5166666666666667,6.394557823129254,6.322229775662813,-3.261450126852705,0.8913857677902621,1.0,1.7335092534385144,0.18456974011368898,0.7160379501604617,0.45132172791746417,0.013969482054588441,14.982,14.732999999999999,14.489500000000001,4.391936991055934,6.156247878911292,7.940232582214701,15:30,0.8381689232753065,0.0,0.9740259740259746,0.986301369863014,MA20斜率不强；尾盘涨幅偏热,
2026-08-17,15:42:57,2026-08-17 15:42:57,100,核心候选,核心候选,是,核心候选；板块第3；板块启动；跑赢板块3.12%；MA5乖离2.08%；动态乖离0.30倍；14:30后0.06%；尾盘温和；VWAP偏离1.03%；分时位置80%；日内位置76%；动态乖离健康；MA20斜率向上,,001696,宗申动力,https://quote.eastmoney.com/sz001696.html,深主板,深主板,4.72,16.87,1.2,10.4,1547920000.0,19317000000.0,3,1.5957404795486603,启动,3.1242595204513393,19,81,green,绿灯,106,1,105,16,15,14,20,9,14,3,动态乖离健康；MA20斜率向上；尾盘温和走强；尾盘VWAP承接；尾盘成交占比健康；尾盘上行成交占优；跑赢板块2%+；市场绿灯；板块启动,0.78,温和,6.850811880307299,0.3038425917951344,0.36666666666666664,1.3822115384615419,7.315521628498733,0.2938583602703604,0.550561797752809,1.0,1.0282959768734612,0.10955552167548008,0.691664445742961,0.5952380952380931,0.0009885330170030422,16.526,16.113,15.358500000000001,2.081568437613468,4.698069881462175,9.841455871341598,15:30,0.059311981020182536,0.0,0.7596153846153852,0.7979797979797991,全天VWAP承接不足,
2026-08-17,15:42:57,2026-08-17 15:42:57,100,核心候选,核心候选,是,核心候选；板块第3；板块启动；跑赢板块2.10%；MA5乖离4.57%；动态乖离1.14倍；14:30后0.18%；尾盘温和；VWAP偏离1.46%；分时位置96%；日内位置95%；MA20斜率向上；尾盘温和走强,,002635,安洁科技,https://quote.eastmoney.com/sz002635.html,深主板,深主板,3.7,16.52,1.24,5.55,357670000.0,10898000000.0,3,1.5957404795486603,启动,2.1042595204513397,19,81,green,绿灯,106,1,105,16,15,14,20,9,14,1,MA20斜率向上；尾盘温和走强；VWAP全天承接；尾盘VWAP承接；尾盘成交占比健康；尾盘上行成交占优；跑赢板块2%+；市场绿灯；板块启动,0.59,温和,4.016229142834357,1.1379327714631675,0.6166666666666667,7.064160725858715,7.342430149447687,2.1229370278881277,0.9625468164794008,1.0,1.4558302277790425,0.13391671391570237,0.6678191443979591,0.36474164133739606,0.003032140691328067,15.797999999999998,15.270000000000001,14.262999999999996,4.570198759336641,8.185985592665347,15.824160415059962,15:30,0.181928441479684,0.0,0.9487179487179498,0.9577464788732379,MA5动态乖离偏高,
2026-08-17,15:42:59,2026-08-17 15:42:59,100,核心候选,核心候选,是,核心候选；板块第4；板块启动；跑赢板块1.08%；MA5乖离3.25%；动态乖离0.77倍；14:30后0.82%；尾盘偏热；VWAP偏离1.76%；分时位置100%；日内位置100%；动态乖离健康；MA20斜率向上,,600589,大位科技,https://quote.eastmoney.com/sh600589.html,沪主板,沪主板,2.51,8.58,1.33,6.6,822160000.0,12712000000.0,4,1.4288144963144978,启动,1.081185503685502,19,81,green,绿灯,106,1,105,14,15,15,20,8,14,5,动态乖离健康；MA20斜率向上；VWAP全天承接；尾盘VWAP承接；尾盘成交占比健康；尾盘上行成交占优；不弱于板块；市场绿灯；板块启动,0.51,偏热,4.23656646075663,0.7669176213852995,0.6166666666666667,4.761904761904767,5.405405405405395,3.1762907834407716,0.6816479400749064,1.0,1.7642705932694014,0.18201695006792618,0.8750732871118541,0.8225616921269108,0.013709361535448513,8.309999999999999,8.293000000000001,7.7635000000000005,3.2490974729242117,3.460750030145898,10.517163650415394,15:30,0.8225616921269108,0.0,1.0,1.0,尾盘短时拉升偏快；尾盘涨幅偏热,
2026-08-17,15:42:59,2026-08-17 15:42:59,100,核心候选,核心候选,是,核心候选；板块第4；板块启动；跑赢板块2.53%；MA5乖离5.03%；动态乖离1.16倍；14:30后0.09%；尾盘温和；VWAP偏离1.25%；分时位置92%；日内位置92%；尾盘温和走强；VWAP全天承接,,603938,三孚股份,https://quote.eastmoney.com/sh603938.html,沪主板,沪主板,3.96,45.97,1.64,5.41,940020000.0,17589000000.0,4,1.4288144963144978,启动,2.531185503685502,19,81,green,绿灯,106,1,105,14,15,15,20,8,14,1,尾盘温和走强；VWAP全天承接；尾盘VWAP承接；尾盘成交占比健康；尾盘上行成交占优；跑赢板块2%+；市场绿灯；板块启动,0.5,温和,4.326666820635028,1.1616965002893722,0.48333333333333334,8.113828786453414,8.062999529854253,-1.160713200529917,0.9250936329588015,1.0,1.252054704365202,0.15308097634118895,0.6328881641205477,0.327940533449933,0.0014514841425357823,43.769999999999996,42.339999999999996,40.660999999999994,5.026273703449857,8.573452999527632,13.056737414229858,15:30,0.08708904855214694,0.0,0.9184782608695659,0.9182389937106904,MA5动态乖离偏高；MA20斜率不强,
2026-08-17,15:43:00,2026-08-17 15:43:00,100,核心候选,核心候选,是,核心候选；板块第4；板块启动；跑赢板块2.07%；MA5乖离4.78%；动态乖离1.03倍；14:30后0.52%；尾盘偏热；VWAP偏离1.45%；分时位置99%；日内位置90%；MA20斜率向上；VWAP全天承接,,600552,凯盛科技,https://quote.eastmoney.com/sh600552.html,沪主板,沪主板,3.5,19.24,1.34,7.94,1422470000.0,18174000000.0,4,1.4288144963144978,启动,2.071185503685502,19,81,green,绿灯,106,1,105,14,15,14,20,9,13,2,MA20斜率向上；VWAP全天承接；尾盘VWAP承接；尾盘成交占比健康；尾盘上行成交占优；跑赢板块2%+；市场绿灯；板块启动,0.52,偏热,4.620927521917606,1.034773685708345,0.48333333333333334,8.272369161508152,6.829539144919461,1.18562765861161,0.6741573033707865,1.0,1.4541660626657515,0.13533253319719737,0.7731366244571917,0.41884816753925413,0.00870776732845672,18.362000000000002,17.853,16.769999999999996,4.78161420324581,7.769002408558778,14.728682170542662,15:30,0.5224660397074032,0.0,0.8999999999999978,0.9859154929577443,尾盘涨幅偏热,
2026-08-17,15:43:00,2026-08-17 15:43:00,100,核心候选,核心候选,是,核心候选；板块第4；板块启动；跑赢板块3.46%；MA5乖离4.69%；动态乖离1.33倍；14:30后0.43%；尾盘可接受；VWAP偏离1.78%；分时位置100%；日内位置99%；尾盘可接受走强；VWAP全天承接,,603005,晶方科技,https://quote.eastmoney.com/sh603005.html,沪主板,沪主板,4.89,35.15,1.25,6.28,1413360000.0,22924000000.0,4,1.4288144963144978,启动,3.4611855036855017,19,81,green,绿灯,106,1,105,14,15,14,20,8,14,1,尾盘可接受走强；VWAP全天承接；尾盘VWAP承接；尾盘成交占比健康；尾盘上行成交占优；跑赢板块2%+；市场绿灯；板块启动,0.61,可接受,3.5194639105673,1.3319847592854333,0.48333333333333334,6.19335347432024,7.262740311260285,-0.5154557672543136,0.9550561797752809,1.0,1.7804549536152736,0.14978006487946025,0.734998134525362,0.2866150759530006,0.007142857142857044,33.576,32.894999999999996,31.4595,4.6878722897307545,6.855145158838738,11.730955673167088,15:30,0.4285714285714226,0.0,0.9941176470588247,1.0,MA5动态乖离偏高；MA20斜率不强,
2026-08-17,15:43:01,2026-08-17 15:43:01,100,核心候选,核心候选,是,核心候选；板块第4；板块启动；跑赢板块2.08%；MA5乖离1.95%；动态乖离0.63倍；14:30后0.62%；尾盘偏热；VWAP偏离0.48%；分时位置80%；日内位置80%；动态乖离健康；MA20斜率向上,,600108,亚盛集团,https://quote.eastmoney.com/sh600108.html,沪主板,沪主板,3.51,3.24,1.51,5.04,316600000.0,6308000000.0,4,1.4288144963144978,启动,2.081185503685502,19,81,green,绿灯,106,1,105,14,15,13,20,9,14,2,动态乖离健康；MA20斜率向上；VWAP全天承接；尾盘VWAP承接；尾盘成交占比健康；尾盘上行成交占优；跑赢板块2%+；市场绿灯；板块启动,0.58,偏热,3.074782990596283,0.634487874287812,0.55,2.208201892744488,2.5316455696202445,2.2770745662912706,0.9550561797752809,0.8392857142857143,0.4755603928724872,0.11339775205930833,0.7847621099664983,0.6211180124223503,0.01035196687370584,3.178,3.1759999999999997,3.0744999999999996,1.950912523599757,2.0151133501259633,5.382989103919367,15:30,0.6211180124223503,0.0,0.8000000000000012,0.8000000000000012,尾盘涨幅偏热,
